image,mask
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0054.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0054.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0060.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0060.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0066.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0066.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0072.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0072.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0078.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0078.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0084.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0084.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0090.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0090.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0096.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0096.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0102.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0102.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0108.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0108.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0114.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0114.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0120.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0120.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0126.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0126.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0132.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0132.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0138.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0138.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0144.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0144.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0150.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0150.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0156.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0156.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0162.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0162.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0168.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0168.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0174.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0174.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0167_indoor/laptop_a0167_indoor_0180.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0167_indoor/laptop_a0167_indoor_0180.png
/home/kiran_shahi/dissertation/dataset/image/0176/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0176/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0176/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0006.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0012.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0018.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0024.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0030.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0030.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0036.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0036.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0042.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0042.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0048.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0048.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0054.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0054.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0060.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0060.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0066.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0066.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0072.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0072.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0078.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0078.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0084.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0084.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0090.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0090.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0096.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0096.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0102.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0102.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0108.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0108.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0114.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0114.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0120.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0120.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0126.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0126.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0132.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0132.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0138.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0138.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0144.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0144.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0150.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0150.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0156.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0156.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0162.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0162.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0168.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0168.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0174.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0174.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0370_outdoor/laptop_a0370_outdoor_0180.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0370_outdoor/laptop_a0370_outdoor_0180.png
/home/kiran_shahi/dissertation/dataset/image/0400/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0400/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0400/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0220/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0220/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0006.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0012.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0018.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0024.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0030.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0030.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0036.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0036.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0042.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0042.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0048.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0048.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0054.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0054.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0060.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0060.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0066.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0066.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0072.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0072.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0078.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0078.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0084.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0084.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0090.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0090.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0096.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0096.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0102.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0102.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0108.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0108.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0114.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0114.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0120.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0120.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0126.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0126.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0296_outdoor/laptop_a0296_outdoor_0132.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0296_outdoor/laptop_a0296_outdoor_0132.png
